,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,P_ID,Group_ID,Deck,Cabin_No,Side
1065,Earth,True,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Kerrie Simstravery,1.0,1141,01,G,176,S
1066,Earth,False,TRAPPIST-1e,54.0,0.0,0.0,0.0,0.0,0.0,908.0,Evaned Pugherman,1.0,1142,01,G,173,P
1067,Earth,False,TRAPPIST-1e,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Molley Barnolderg,1.0,1144,01,G,177,S
1068,Earth,False,TRAPPIST-1e,35.0,0.0,482.0,0.0,884.0,0.0,30.0,Carlie Barnolderg,0.0,1144,02,F,217,S
1069,Earth,False,TRAPPIST-1e,55.0,0.0,412.0,97.0,3.0,0.0,0.0,Landa Barnolderg,0.0,1144,03,G,177,S
1070,Earth,False,55 Cancri e,26.0,0.0,620.0,0.0,187.0,0.0,1304.0,Dianie Roses,0.0,1146,01,F,232,P
1071,Europa,True,TRAPPIST-1e,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Solam Semageary,1.0,1147,01,B,42,P
1072,Europa,True,55 Cancri e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosonon Clugete,1.0,1148,01,C,42,P
1073,Europa,False,55 Cancri e,48.666666666666664,0.0,0.0,122.0,2138.0,7368.0,1213.0,Axinon Clugete,0.0,1148,02,C,42,P
1074,Europa,False,TRAPPIST-1e,30.0,0.0,0.0,5225.0,0.0,8.0,1933.0,Caia Clugete,0.0,1148,03,C,42,P
1075,Europa,False,55 Cancri e,39.0,0.0,0.0,5212.0,2.0,118.0,61.0,Azet Clugete,1.0,1148,04,,,
1076,Europa,True,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Halleth Clugete,1.0,1148,05,C,42,P
1077,Europa,True,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Batares Clugete,1.0,1148,06,C,42,P
1078,Europa,False,55 Cancri e,34.0,0.0,2386.0,841.0,76.0,26.0,1693.0,Edaron Clugete,0.0,1148,07,C,42,P
1079,Earth,False,55 Cancri e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Lyne Logannon,1.0,1149,01,G,178,S
1080,Earth,False,TRAPPIST-1e,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Paulie Quinnerettt,0.0,1149,02,G,178,S
1081,Earth,True,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Sonnie Quinnerettt,0.0,1149,03,G,178,S
1082,Earth,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chadie Vaught,0.0,1149,04,G,178,S
1083,Earth,False,55 Cancri e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Karie Quinnerettt,0.0,1149,05,G,178,S
1084,Earth,True,55 Cancri e,16.0,0.0,265.6666666666667,0.0,0.0,0.0,0.0,Dona Brookes,0.0,1150,01,G,179,S
1085,Mars,False,TRAPPIST-1e,41.0,0.0,29.0,0.0,1095.0,0.0,4.0,Gral Coflé,0.0,1152,01,F,218,S
1086,Earth,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Alfrey Corman,1.0,1153,01,G,174,P
1087,Europa,True,TRAPPIST-1e,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Celeb Ingascomet,1.0,1154,01,B,43,P
1088,Europa,True,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahyon Ingascomet,1.0,1154,02,B,43,P
1089,Europa,True,55 Cancri e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Cella Ingascomet,1.0,1154,03,B,43,P
1090,Earth,False,TRAPPIST-1e,26.0,0.0,131.0,799.0,0.0,0.0,16.0,,0.0,1155,01,F,233,P
1091,Earth,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Jayne Hessey,1.0,1155,02,G,175,P
1092,Europa,False,TRAPPIST-1e,27.0,0.0,0.0,2987.0,2.0,3072.0,67.0,Sterfik Motter,0.0,1156,01,B,47,S
1093,Europa,True,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Kocha Motter,1.0,1156,02,B,47,S
1094,Europa,False,55 Cancri e,28.0,0.0,0.0,11330.0,72.0,43.0,461.0,Zanino Anderking,1.0,1161,01,B,48,S
1095,Europa,False,55 Cancri e,19.0,0.0,0.0,1291.0,0.0,16139.0,687.0,Mirfark Anderking,0.0,1161,02,B,48,S
1096,Europa,False,TRAPPIST-1e,31.0,0.0,0.0,1847.0,0.0,103.0,694.0,Menchah Radisiouss,1.0,1162,01,C,45,S
1097,Earth,False,55 Cancri e,35.0,0.0,0.0,1328.0,5.0,0.0,7.0,,1.0,1163,01,F,235,P
1098,Europa,False,55 Cancri e,46.0,0.0,0.0,7201.0,0.0,32.0,2587.0,Azhah Heermy,0.0,1165,01,B,44,P
1099,Europa,False,TRAPPIST-1e,37.0,0.0,636.0,333.0,0.0,205.0,67.0,Kumark Heermy,0.0,1165,02,B,44,P
1100,Europa,True,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Nusakab Waring,1.0,1165,03,B,44,P
1101,Europa,True,TRAPPIST-1e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Okulas Waring,1.0,1165,04,B,44,P
1102,Europa,False,55 Cancri e,30.0,0.0,0.0,3564.0,926.0,1.0,1920.0,Wasath Shoeweely,0.0,1166,01,C,43,P
1103,Mars,True,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Sugbix Terry,1.0,1167,01,F,236,P
1104,Earth,False,TRAPPIST-1e,16.0,0.0,0.0,58.0,12.0,68.0,653.0,Brancy Hughriend,0.0,1168,01,E,69,P
1105,Mars,,TRAPPIST-1e,40.0,0.0,2357.0,0.0,9.0,0.0,0.0,Tifet Sin,0.0,1169,01,F,221,S
1106,Earth,False,TRAPPIST-1e,23.0,0.0,0.0,0.0,279.0,0.0,512.0,Samie Mcneiley,0.0,1170,01,E,83,S
1107,Earth,False,PSO J318.5-22,24.0,0.0,96.0,592.0,12.0,0.0,0.0,Ryany Gallandez,1.0,1173,01,G,182,S
1108,Earth,True,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Janita Lessonerry,1.0,1174,01,G,176,P
1109,Mars,True,TRAPPIST-1e,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Ers Brin,1.0,1175,01,F,223,S
1110,Europa,True,TRAPPIST-1e,59.0,0.0,0.0,0.0,0.0,0.0,0.0,Kaffias Wasterivel,1.0,1177,01,C,44,P
1111,Earth,False,TRAPPIST-1e,20.0,0.0,0.0,0.0,600.0,0.0,0.0,Walla Summington,0.0,1178,01,F,224,S
1112,Europa,True,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Kleeiak Dischod,1.0,1179,01,B,49,S
1113,Earth,False,TRAPPIST-1e,19.0,0.0,0.0,0.0,957.0,4.0,0.0,Reneen Irwines,0.0,1180,01,F,225,S
1114,Mars,True,55 Cancri e,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Mits Pota,1.0,1182,01,F,237,P
1115,Mars,False,TRAPPIST-1e,24.0,0.0,2997.0,0.0,3.0,0.0,7.0,Wee Pota,1.0,1182,02,E,70,P
1116,Mars,False,TRAPPIST-1e,23.0,0.0,60.0,1356.0,0.0,0.0,0.0,Ork Pota,1.0,1182,03,F,237,P
1117,Mars,False,TRAPPIST-1e,30.0,0.0,4.333333333333333,0.0,0.0,679.0,0.0,Alls Nutty,0.0,1185,01,E,71,P
1118,Earth,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Card Browlerson,1.0,1186,01,G,183,S
1119,Earth,False,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Elany Browlerson,0.0,1186,02,G,183,S
1120,Earth,True,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Harrie Browlerson,0.0,1186,03,G,183,S
1121,Earth,False,TRAPPIST-1e,48.0,0.0,0.0,33.0,654.0,0.0,113.0,Oraryn Browlerson,1.0,1186,04,F,227,S
1122,Earth,False,TRAPPIST-1e,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Eriney Browlerson,0.0,1186,05,G,183,S
1123,Earth,False,TRAPPIST-1e,30.0,0.0,0.0,575.0,180.0,4.0,44.0,Erick Matts,0.0,1187,01,F,228,S
1124,Earth,False,TRAPPIST-1e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Hughan Matts,0.0,1187,02,G,184,S
1125,Earth,False,TRAPPIST-1e,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Stace Matts,0.0,1187,03,G,184,S
1126,Europa,False,TRAPPIST-1e,58.0,0.0,204.0,4227.0,0.0,3026.0,61.0,Genubi Sorticbar,0.0,1188,01,C,46,P
1127,Earth,False,TRAPPIST-1e,52.0,0.0,0.0,243.0,464.0,71.0,8.0,Melica Carpennels,1.0,1190,01,E,72,P
1128,Earth,False,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,1583.0,Annah Santry,0.0,1191,01,F,229,S
1129,Earth,False,TRAPPIST-1e,32.0,0.0,600.0,670.0,0.0,187.0,0.0,Ivaney Moodman,0.0,1192,01,F,238,P
1130,Europa,True,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Eleonon Presstic,1.0,1193,01,B,50,S
1131,Europa,True,55 Cancri e,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Solam Presstic,1.0,1193,02,B,50,S
1132,Earth,False,55 Cancri e,28.0,0.0,2.0,558.0,0.0,0.0,0.0,Mael Lancis,1.0,1195,01,F,239,P
1133,Europa,False,55 Cancri e,32.0,1.0,0.0,122.0,3700.0,337.0,1388.0,Wasatan Folhal,0.0,1197,01,B,45,P
1134,Mars,False,TRAPPIST-1e,28.0,0.0,42.0,1116.0,0.0,0.0,0.0,Rinnab Tie,1.0,1198,01,,,
1135,Earth,False,TRAPPIST-1e,16.0,0.0,0.0,0.0,752.0,0.0,235.0,Lillen Hubbarnett,0.0,1199,01,E,73,P
1136,Europa,False,55 Cancri e,50.0,1.0,0.0,5473.0,0.0,703.0,6381.0,Celava Unrent,0.0,1203,01,B,51,S
1137,Earth,False,TRAPPIST-1e,20.0,0.0,71.0,8.0,513.0,354.0,0.0,Vana Powery,0.0,1206,01,F,241,P
1138,Earth,False,TRAPPIST-1e,23.0,0.0,0.0,0.0,6.0,30.0,200.0,Arllia Blainson,0.0,1208,01,G,178,P
1139,Earth,True,TRAPPIST-1e,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Helean Brooker,1.0,1210,01,G,179,P
1140,Earth,False,TRAPPIST-1e,23.0,0.0,393.0,510.0,0.0,0.0,5.0,Done Brooker,0.0,1210,02,G,179,P
1141,Earth,True,PSO J318.5-22,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Andyn Alvasquez,0.0,1211,01,G,186,S
1142,Earth,True,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Curtle Alvasquez,0.0,1211,02,G,186,S
1143,Earth,True,TRAPPIST-1e,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Bethy Pollarkeeks,1.0,1211,03,G,186,S
1144,Earth,True,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Erick Pollarkeeks,0.0,1211,04,G,186,S
1145,Earth,False,55 Cancri e,13.0,0.0,1.0,212.0,843.0,78.0,10.0,Scotty Alvasquez,1.0,1211,05,F,232,S
1146,Earth,True,TRAPPIST-1e,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Ianna Alvasquez,0.0,1211,06,G,186,S
1147,Earth,False,55 Cancri e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Bretty Pollarkeeks,1.0,1211,07,G,186,S
1148,Earth,False,TRAPPIST-1e,40.0,0.0,0.0,1.0,195.0,560.0,0.0,Luise Vales,0.0,1212,01,G,180,P
1149,Earth,False,TRAPPIST-1e,51.0,0.0,0.0,0.0,800.0,0.0,4.0,Lison Mckinsond,1.0,1213,01,F,242,P
1150,Earth,True,55 Cancri e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Elanie Fulloydez,1.0,1214,01,G,181,P
1151,Earth,True,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Kaye Huntt,1.0,1215,01,G,187,S
1152,Earth,False,TRAPPIST-1e,20.0,0.0,65.0,905.0,0.0,0.0,0.0,Iree Pentss,1.0,1216,01,G,182,P
1153,Earth,False,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,2143.0,7.0,Karah Gilleranks,0.0,1218,01,F,243,P
1154,Europa,False,TRAPPIST-1e,23.0,0.0,0.0,592.0,0.0,345.0,810.0,Misamak Fanchy,0.0,1220,01,E,76,P
1155,Earth,False,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Wine Alfordonard,0.0,1221,01,G,188,S
1156,Earth,False,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,1608.0,1.0,Tricky Alfordonard,0.0,1221,02,E,87,S
1157,Earth,False,TRAPPIST-1e,75.0,0.0,0.0,493.0,0.0,131.0,132.0,Evenna Hubert,0.0,1222,01,G,183,P
1158,Europa,True,55 Cancri e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Terope Coweboded,1.0,1223,01,C,48,S
1159,Earth,False,TRAPPIST-1e,18.0,0.0,2.0,1311.0,60.0,28.0,1.0,Margia Morrodgers,1.0,1225,01,F,244,P
1160,Mars,True,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Snich Purle,1.0,1228,01,,,
1161,Mars,False,TRAPPIST-1e,59.0,0.0,142.0,0.0,907.0,0.0,0.0,Newtch Purle,1.0,1228,02,E,89,S
1162,Earth,False,TRAPPIST-1e,27.0,0.0,0.0,0.0,863.0,33.0,2.0,Nelsie Floydendley,1.0,1229,01,F,245,P
1163,Earth,False,TRAPPIST-1e,38.0,0.0,354.0,34.0,0.0,291.0,229.0,Catha Gainebergan,0.0,1230,01,G,189,S
1164,Mars,True,TRAPPIST-1e,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Marms Emead,0.0,1231,01,E,77,P
1165,Europa,True,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarthim Geraing,1.0,1232,01,C,49,S
1166,Europa,False,55 Cancri e,29.0,0.0,0.0,42.0,0.0,4651.0,661.0,Tope Geraing,0.0,1232,02,C,49,S
1167,Earth,True,PSO J318.5-22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Aarone Burryerson,1.0,1233,01,G,184,P
1168,Earth,False,PSO J318.5-22,23.0,0.0,0.0,0.0,1250.0,0.0,0.0,Derina Lambles,1.0,1234,01,F,236,S
1169,Earth,False,TRAPPIST-1e,32.0,0.0,27.0,393.0,1061.0,27.0,0.0,Lyn Scottuez,1.0,1235,01,F,237,S
1170,Earth,False,55 Cancri e,21.0,0.0,614.0,43.0,0.0,1.0,0.0,Briany Lancock,0.0,1236,01,F,246,P
1171,Europa,False,TRAPPIST-1e,26.0,0.0,0.0,1026.0,3301.0,831.0,356.0,Merops Pronfraked,1.0,1238,01,C,50,S
1172,Europa,True,TRAPPIST-1e,61.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1238,02,B,53,S
1173,Earth,False,PSO J318.5-22,30.0,0.0,585.0,13.0,122.0,40.0,105.0,Guye Klindsey,1.0,1239,01,E,78,P
1174,Earth,False,TRAPPIST-1e,40.0,0.0,889.0,185.0,0.0,0.0,28.0,Nelsie Bookson,1.0,1240,01,F,238,S
1175,Europa,False,55 Cancri e,37.0,0.0,0.0,4677.0,0.0,115.0,223.0,Antonon Clugeadry,1.0,1242,01,C,48,P
1176,Europa,False,TRAPPIST-1e,41.0,0.0,0.0,4224.0,0.0,1374.0,1281.0,Tautrix Drivery,0.0,1243,01,A,9,P
1177,Europa,False,TRAPPIST-1e,32.0,0.0,8168.0,69.0,11.0,371.0,0.0,Geno Oderient,0.0,1243,02,A,9,P
1178,Earth,False,TRAPPIST-1e,30.0,0.0,0.0,192.0,0.0,565.0,0.0,Valey Schmondez,0.0,1246,01,G,185,P
1179,Earth,False,PSO J318.5-22,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Landa Ewiseston,1.0,1248,01,F,239,S
1180,Earth,False,TRAPPIST-1e,22.0,0.0,0.0,17.0,0.0,61.0,567.0,Dony Torrez,0.0,1250,01,F,240,S
1181,Mars,False,TRAPPIST-1e,54.0,0.0,704.0,0.0,431.0,0.0,47.0,Cupers Breke,0.0,1254,01,D,44,S
1182,Mars,False,TRAPPIST-1e,27.0,0.0,4.0,0.0,896.0,229.0,0.0,Babix Breke,0.0,1254,02,F,241,S
1183,Mars,True,TRAPPIST-1e,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Shres Potte,1.0,1255,01,F,242,S
1184,Mars,True,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Razzle Potte,1.0,1255,02,F,242,S
1185,Mars,False,TRAPPIST-1e,27.0,0.0,1277.0,0.0,1.0,10.0,9.0,Hary Erpie,0.0,1256,01,E,92,S
1186,Europa,False,55 Cancri e,30.0,0.0,0.0,3628.0,289.0,1737.0,4987.0,Tauva Cowsearney,0.0,1258,01,A,10,P
1187,Earth,False,TRAPPIST-1e,19.0,0.0,0.0,0.0,619.0,0.0,142.0,Eulahy Mcguirez,0.0,1259,01,F,243,S
1188,Earth,True,PSO J318.5-22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Glena Scotterkins,1.0,1260,01,G,186,P
1189,Europa,False,55 Cancri e,43.0,0.0,1365.0,3106.0,0.0,50.0,2313.0,Brafirk Healted,0.0,1261,01,C,49,P
1190,Mars,False,TRAPPIST-1e,25.0,0.0,1084.0,1.0,66.0,0.0,5.0,Batses Vloaf,0.0,1263,01,F,244,S
1191,Earth,False,TRAPPIST-1e,51.0,0.0,0.0,1.0,0.0,51.0,945.0,Franda Roberrenn,0.0,1264,01,E,79,P
1192,Earth,True,PSO J318.5-22,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Hencey Jacostaffey,1.0,1267,01,G,191,S
1193,Mars,False,TRAPPIST-1e,21.0,0.0,2066.0,0.0,15.0,0.0,1.0,Gorn Pane,0.0,1269,01,E,80,P
1194,Earth,True,PSO J318.5-22,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Melara Hubbarrison,0.0,1271,01,G,189,P
1195,Earth,False,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,759.0,0.0,Teremy Cruzaley,0.0,1273,01,F,246,S
1196,Earth,False,55 Cancri e,38.0,0.0,0.0,0.0,591.0,40.0,173.0,Claine Willangsey,0.0,1274,01,F,254,P
1197,Earth,True,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Ren Howayery,0.0,1278,01,G,190,P
1198,Europa,True,55 Cancri e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Sadark Dynigic,1.0,1279,01,C,50,P
1199,Earth,False,PSO J318.5-22,44.0,0.0,0.0,178.0,482.0,0.0,0.0,Antone Leton,1.0,1280,01,F,257,P
1200,Earth,True,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Andice Tranciams,0.0,1281,01,G,193,S
1201,Earth,True,PSO J318.5-22,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Dony Handertiz,0.0,1282,01,G,191,P
1202,Earth,False,TRAPPIST-1e,19.0,0.0,6.0,0.6666666666666666,1.0,714.0,0.0,Enrie Burchanez,0.0,1283,01,G,194,S
1203,Mars,True,,25.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,Hal Knité,1.0,1284,01,F,247,S
1204,Earth,False,55 Cancri e,36.0,0.0,286.0,415.0,16.0,0.0,0.0,Ricia Weaverays,0.0,1285,01,F,258,P
1205,Mars,True,TRAPPIST-1e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Jackix Fache,1.0,1286,01,F,248,S
1206,Mars,True,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Wilves Pimne,1.0,1287,01,F,259,P
1207,Mars,True,55 Cancri e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1287,02,F,259,P
1208,Mars,False,TRAPPIST-1e,21.0,0.0,733.0,0.0,1084.0,1.0,43.0,Diles Pimne,0.0,1287,03,F,259,P
1209,Earth,False,TRAPPIST-1e,24.0,0.0,621.0,0.0,0.0,0.0,0.0,Nance Flemaney,0.0,1288,01,G,192,P
1210,Earth,False,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Idace Fultz,0.0,1289,01,G,195,S
1211,Earth,False,TRAPPIST-1e,18.0,0.0,789.0,0.0,2.0,0.0,19.0,Chelsa Fultz,0.0,1289,02,G,195,S
1212,Mars,False,TRAPPIST-1e,33.0,0.0,1758.0,59.0,4.0,0.0,0.0,Sceres Ponie,0.0,1291,01,F,260,P
1213,Europa,False,55 Cancri e,31.0,1.0,0.0,27723.0,3.0,202.0,3146.0,Scharab Conale,1.0,1292,01,B,55,S
1214,Europa,False,TRAPPIST-1e,43.0,0.0,105.0,368.0,268.0,842.0,13.0,Izarino Conale,1.0,1292,02,B,55,S
1215,Earth,False,TRAPPIST-1e,20.0,0.0,213.0,0.0,309.0,0.0,584.0,Elany Bertsontry,0.0,1293,01,F,261,P
1216,Europa,True,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Aldhib Gulcepusy,1.0,1294,01,A,14,S
1217,Europa,True,PSO J318.5-22,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Chamak Plegred,1.0,1294,02,A,14,S
1218,Europa,False,TRAPPIST-1e,28.0,1.0,397.6666666666667,0.0,836.3333333333334,0.0,0.0,Dscheat Gulcepusy,0.0,1294,03,A,14,S
1219,Earth,,TRAPPIST-1e,19.0,0.0,68.0,0.0,0.0,719.0,0.0,Nica Vaught,0.0,1295,01,,,
1220,Earth,False,TRAPPIST-1e,22.0,0.0,0.0,0.0,675.0,5.0,0.0,Naomin Moodsey,1.0,1299,01,F,250,S
1221,Earth,False,55 Cancri e,27.0,0.0,1.0,299.0,1.0,380.0,13.0,Loria Robins,0.0,1300,01,F,251,S
1222,Mars,False,55 Cancri e,22.0,0.0,218.0,50.0,4817.0,146.0,256.0,Beah Erry,1.0,1302,01,D,45,S
1223,Earth,True,55 Cancri e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Lyde Quinnedy,1.0,1304,01,E,82,P
1224,Earth,False,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Mamina Carrishley,0.0,1304,02,E,82,P
1225,Earth,False,TRAPPIST-1e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Winia Quinnedy,0.0,1304,03,E,82,P
1226,Earth,False,TRAPPIST-1e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Sethew Powenoble,1.0,1304,04,E,82,P
1227,Earth,True,TRAPPIST-1e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,Moniey Powenoble,0.0,1304,05,E,82,P
1228,Earth,False,PSO J318.5-22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Margia Powenoble,1.0,1304,06,E,82,P
1229,Europa,False,TRAPPIST-1e,44.0,0.0,0.0,3863.0,1.0,1010.0,514.0,Zaurah Irintious,1.0,1306,01,B,56,S
1230,Europa,False,55 Cancri e,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Alsham Irintious,1.0,1306,02,B,56,S
1231,Earth,True,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrey Norrison,0.0,1307,01,G,193,P
1232,Europa,True,55 Cancri e,40.0,0.0,0.0,0.0,0.0,0.0,0.0,Diram Plegred,1.0,1308,01,,,
1233,Europa,False,55 Cancri e,30.0,0.0,278.0,3300.0,0.0,8145.0,2519.0,Tachba Plegred,0.0,1308,02,E,94,S
1234,Europa,False,55 Cancri e,37.0,0.0,0.0,439.0,0.0,3198.0,6.0,Grafi Plegred,0.0,1308,03,E,94,S
1235,Europa,True,55 Cancri e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Medib Plegred,1.0,1308,04,E,94,S
1236,Earth,False,TRAPPIST-1e,19.0,0.0,0.0,4.0,109.0,0.0,671.0,Regana Gordond,1.0,1309,01,F,264,P
1237,Europa,False,TRAPPIST-1e,57.0,0.0,0.0,987.0,1.0,4948.0,53.0,Kitauon Coillery,0.0,1310,01,C,52,S
1238,Mars,False,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Pios Make,1.0,1311,01,F,265,P
1239,Mars,False,TRAPPIST-1e,17.0,0.0,948.0,47.0,292.0,0.0,0.0,Wale Make,0.0,1311,02,F,265,P
1240,Mars,False,TRAPPIST-1e,26.0,0.0,1946.0,4.0,4.0,0.0,623.0,Muld Make,0.0,1311,03,D,43,P
1241,Earth,True,55 Cancri e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Darley Blandez,1.0,1312,01,G,194,P
1242,Europa,True,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Sadrus Quelfly,1.0,1316,01,E,95,S
1243,Europa,False,55 Cancri e,36.0,0.0,0.0,847.0,0.6666666666666666,4664.0,89.0,Arion Quelfly,0.0,1316,02,E,95,S
1244,Mars,False,TRAPPIST-1e,25.0,0.0,2508.0,0.0,23.0,0.0,67.0,Ton Tité,0.0,1317,01,F,266,P
1245,Earth,True,TRAPPIST-1e,40.0,0.0,0.0,0.0,0.0,0.0,0.0,Tonnie Masquez,1.0,1322,01,G,196,P
1246,Earth,True,55 Cancri e,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Jilla Gamberson,1.0,1323,01,F,267,P
1247,Earth,True,55 Cancri e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Carona Gilleyons,0.0,1324,01,G,199,S
1248,Earth,False,55 Cancri e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Wen Gilleyons,0.0,1324,02,G,199,S
1249,Earth,True,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Lewise Gilleyons,1.0,1324,03,G,199,S
1250,Earth,True,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jimen Barbes,1.0,1325,01,E,97,S
1251,Earth,False,TRAPPIST-1e,24.0,0.0,70.0,160.0,340.0,0.0,336.0,Wilmay Barbes,0.0,1325,02,E,97,S
1252,Earth,True,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Lilasa Barbes,1.0,1325,03,E,97,S
1253,Mars,False,TRAPPIST-1e,30.0,0.0,1450.0,0.0,44.0,0.0,1147.0,Wales Gelte,0.0,1326,01,F,257,S
1254,Mars,False,TRAPPIST-1e,19.0,0.0,1507.0,0.0,260.0,0.0,0.0,Stote Gelte,0.0,1326,02,F,257,S
1255,Earth,True,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Joandy Rigginsen,0.0,1328,01,G,198,P
1256,Mars,False,TRAPPIST-1e,47.0,0.0,405.0,0.0,193.0,458.0,0.0,Sts Mare,0.0,1330,01,D,46,S
1257,Mars,False,TRAPPIST-1e,28.0,0.0,120.0,8.0,1128.0,1.0,7.0,Hocops Datty,1.0,1330,02,D,46,S
1258,Earth,True,PSO J318.5-22,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Cathya Alshipson,1.0,1331,01,G,200,S
