,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Deck,Side,Group_ID
2886,Mars,0.0,TRAPPIST-1e,31.0,0.0,691.0,3.0,68.0,286.0,0.0,Aps Rhuba,0,E,S,02
2887,Earth,1.0,PSO J318.5-22,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Trice Moreman,1,G,S,01
2888,Earth,1.0,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Derina Prinson,1,G,P,01
2889,Mars,1.0,TRAPPIST-1e,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Stax Hapie,1,F,P,01
2890,Mars,0.0,TRAPPIST-1e,47.0,0.0,1130.0,8.0,299.0,0.0,0.0,Gech Hapie,1,F,P,02
2891,Mars,1.0,TRAPPIST-1e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Wal Hapie,1,F,P,03
2892,Europa,0.0,55 Cancri e,31.0,0.0,139.0,4018.0,13.0,232.0,1140.0,Zedares Foraud,1,B,S,01
2893,Europa,0.0,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Okulas Foraud,1,B,S,02
2894,Earth,0.0,55 Cancri e,15.0,0.0,62.0,57.0,2646.0,1104.0,312.0,Heila Gordond,0,G,P,01
2895,Mars,0.0,TRAPPIST-1e,38.0,0.0,886.0,0.0,618.0,0.0,0.0,Mall Frasp,0,F,S,01
2896,Earth,1.0,55 Cancri e,48.0,0.0,0.0,0.0,0.0,0.0,0.0,Salley Mckinn,1,G,S,01
2897,Earth,1.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Hardy Griffy,1,G,S,02
2898,,1.0,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamela Griffy,1,G,S,03
2899,Mars,1.0,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Sce Meake,1,F,P,01
2900,Earth,0.0,PSO J318.5-22,31.0,0.0,0.0,140.0,394.0,0.0,0.0,Aliey Chanash,0,G,P,01
2901,Europa,0.0,PSO J318.5-22,62.0,1.0,0.0,4513.0,0.0,85.0,1437.0,Enifik Clughted,1,C,S,01
2902,Earth,1.0,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Feline Mcneiderson,1,G,P,01
2903,Earth,0.0,TRAPPIST-1e,30.0,0.0,0.0,4.0,1604.0,678.0,1681.0,Therie Stephendsey,0,,,01
2904,Mars,0.0,TRAPPIST-1e,26.0,0.0,912.0,0.0,43.0,0.0,0.0,Eang Dan,0,E,S,01
2905,Mars,0.0,TRAPPIST-1e,43.0,0.0,33.0,1117.0,59.0,0.0,16.0,Backse Cla,0,F,S,01
2906,Mars,0.0,TRAPPIST-1e,32.0,0.0,1087.0,0.0,71.0,0.0,0.0,Fres Cla,0,F,S,02
2907,Mars,1.0,55 Cancri e,24.0,0.0,0.0,0.0,0.0,0.0,,Dous Blane,1,F,S,01
2908,Mars,1.0,TRAPPIST-1e,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Spies Gency,1,F,P,01
2909,Earth,0.0,TRAPPIST-1e,21.0,0.0,17.0,427.0,31.0,257.0,0.0,Colle Steinardson,1,F,S,01
2910,Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,730.0,79.0,0.0,,Natha Portananney,1,G,S,01
2911,Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Katen Portananney,1,G,S,02
2912,Earth,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Therek Greeves,0,G,S,01
2913,Mars,0.0,TRAPPIST-1e,21.0,0.0,1507.0,,3.0,2.0,1196.0,Pech Banie,0,D,P,01
2914,Mars,1.0,55 Cancri e,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Eggers Melte,1,F,P,01
2915,Europa,0.0,55 Cancri e,56.0,0.0,0.0,323.0,971.0,58.0,4240.0,Batan Roustorly,0,E,S,01
2916,Earth,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Diandi Kellyons,1,G,S,01
2917,Earth,0.0,TRAPPIST-1e,55.0,0.0,0.0,0.0,5.0,0.0,2409.0,Robyny Simonson,0,F,S,02
2918,Earth,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Beula Simonson,0,G,S,03
2919,Mars,0.0,TRAPPIST-1e,13.0,0.0,1007.0,0.0,142.0,295.0,0.0,Crin Vlart,0,F,P,01
2920,Mars,,55 Cancri e,43.0,0.0,4.0,0.0,1834.0,1.0,66.0,Hammet Vlart,0,F,P,02
2921,Earth,1.0,TRAPPIST-1e,39.0,,0.0,0.0,0.0,0.0,0.0,Berty Crayeson,0,G,P,01
2922,Mars,1.0,TRAPPIST-1e,,0.0,,0.0,0.0,0.0,0.0,Morms Cheen,1,F,P,01
2923,Earth,0.0,TRAPPIST-1e,24.0,0.0,0.0,7.0,548.0,4.0,0.0,Jaimez Peckerson,1,F,P,01
2924,Earth,0.0,TRAPPIST-1e,26.0,0.0,207.0,350.0,74.0,0.0,3.0,Lyn Leblanchez,1,F,S,01
2925,Earth,1.0,55 Cancri e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Letty Wellenez,1,G,S,01
2926,,0.0,TRAPPIST-1e,26.0,0.0,0.0,0.0,1352.0,5.0,0.0,Allena Sellahaney,0,F,P,01
2927,Mars,0.0,,19.0,0.0,155.0,0.0,1632.0,3.0,0.0,Berios Homin,1,D,P,01
2928,Mars,1.0,TRAPPIST-1e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Life Homin,1,F,P,02
2929,Europa,1.0,55 Cancri e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Altardr Mosteraked,1,B,P,01
2930,Europa,0.0,TRAPPIST-1e,77.0,0.0,0.0,9032.0,0.0,128.0,1464.0,Ankalik Nateansive,1,E,P,01
2931,Earth,0.0,55 Cancri e,28.0,0.0,2840.0,0.0,0.0,0.0,0.0,Therie Saley,0,F,S,01
2932,Earth,0.0,TRAPPIST-1e,22.0,0.0,,1.0,379.0,0.0,336.0,Hery Lewinez,0,F,P,01
2933,Earth,0.0,TRAPPIST-1e,20.0,0.0,4.0,353.0,193.0,241.0,0.0,Tanley Gregordy,0,E,P,01
2934,Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,699.0,0.0,0.0,Herita Welltonces,1,F,S,01
2935,Europa,0.0,55 Cancri e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Arkard Sechausive,1,B,S,01
2936,Europa,1.0,55 Cancri e,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Tarmus Sechausive,1,B,S,02
2937,Earth,0.0,TRAPPIST-1e,43.0,0.0,0.0,788.0,0.0,0.0,1191.0,Carley Gardonadox,0,F,S,01
2938,Mars,1.0,55 Cancri e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Mass Reau,0,E,S,01
2939,Mars,1.0,55 Cancri e,40.0,0.0,0.0,0.0,0.0,0.0,0.0,Weers Che,1,D,P,01
2940,Mars,,TRAPPIST-1e,25.0,0.0,1299.0,0.0,0.0,0.0,0.0,Womel Che,0,D,P,02
2941,Mars,1.0,TRAPPIST-1e,68.0,0.0,0.0,0.0,0.0,0.0,0.0,Fex Sin,1,F,S,01
2942,Earth,0.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,147.0,,0.0,Dorie Brenney,0,F,P,01
2943,Mars,0.0,TRAPPIST-1e,27.0,1.0,309.0,,849.0,0.0,0.0,Golve Mushe,1,F,P,01
2944,Earth,0.0,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Rald Litthews,0,G,S,01
2945,Earth,0.0,PSO J318.5-22,60.0,0.0,0.0,31.0,6.0,223.0,356.0,Fredy Litthews,0,G,S,02
2946,Earth,0.0,55 Cancri e,28.0,0.0,0.0,0.0,675.0,31.0,0.0,Fery Litthews,1,G,S,03
2947,Earth,0.0,PSO J318.5-22,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Ralda Litthews,0,G,S,04
2948,Earth,0.0,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allena Litthews,0,,,05
2949,Earth,1.0,TRAPPIST-1e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Violan Litthews,0,G,S,06
2950,Mars,0.0,TRAPPIST-1e,38.0,0.0,1046.0,0.0,1553.0,0.0,0.0,Flats Chate,0,F,P,01
2951,Earth,0.0,55 Cancri e,18.0,0.0,0.0,0.0,,588.0,0.0,Molley Ryanga,0,F,P,01
2952,Earth,0.0,TRAPPIST-1e,40.0,0.0,4.0,11.0,669.0,0.0,773.0,Brie Flynney,0,F,P,01
2953,Earth,0.0,TRAPPIST-1e,21.0,0.0,330.0,11.0,0.0,0.0,398.0,Lynez Mcfaddoxter,0,F,P,01
2954,Earth,1.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Karley Hopez,0,G,S,01
2955,Europa,0.0,TRAPPIST-1e,26.0,0.0,,1653.0,7.0,227.0,1457.0,Sadra Wirdley,0,A,P,01
2956,Europa,0.0,TRAPPIST-1e,47.0,0.0,3865.0,3810.0,0.0,12.0,196.0,Alphah Wirdley,0,A,P,02
2957,Europa,0.0,TRAPPIST-1e,46.0,0.0,0.0,131.0,,8873.0,469.0,Matan Wirdley,0,A,P,03
2958,Earth,1.0,55 Cancri e,55.0,0.0,0.0,0.0,0.0,0.0,0.0,Denny Dotsondez,1,G,S,01
2959,Earth,0.0,TRAPPIST-1e,50.0,0.0,293.0,0.0,21.0,573.0,0.0,Gwenda Gainebergan,0,G,P,01
2960,Mars,1.0,TRAPPIST-1e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Ech Nutca,1,F,P,01
2961,Europa,0.0,55 Cancri e,17.0,0.0,454.0,19.0,0.0,,3219.0,Charda Heeroling,0,E,S,01
2962,Europa,0.0,55 Cancri e,20.0,0.0,11.0,596.0,0.0,3583.0,266.0,Aldun Clugeadry,0,E,S,02
2963,Europa,0.0,TRAPPIST-1e,37.0,0.0,76.0,2804.0,0.0,1287.0,1229.0,Axionif Heeroling,0,E,S,03
2964,Earth,0.0,TRAPPIST-1e,24.0,0.0,11.0,0.0,9.0,2645.0,2.0,Stal Baldson,0,F,P,01
2965,Earth,0.0,55 Cancri e,43.0,0.0,511.0,233.0,,0.0,144.0,Maura Baldson,0,G,P,02
2966,Earth,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dianya Baldson,0,G,P,03
2967,Earth,0.0,TRAPPIST-1e,24.0,0.0,180.0,264.0,0.0,1225.0,0.0,Philia Bellarkerd,0,E,S,01
2968,Mars,0.0,TRAPPIST-1e,22.0,0.0,715.0,0.0,726.0,325.0,0.0,Lucan Surry,0,D,P,01
2969,,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Gretty Warrison,1,G,S,01
2970,Earth,1.0,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Eristy Haydenzier,1,G,S,01
2971,Earth,1.0,55 Cancri e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Jennyn Haydenzier,1,G,S,02
2972,Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,1573.0,0.0,36.0,0.0,Inerry Haydenzier,1,E,S,03
2973,Mars,0.0,TRAPPIST-1e,56.0,0.0,324.0,574.0,116.0,0.0,0.0,Minies Dan,0,E,P,01
2974,Earth,0.0,TRAPPIST-1e,36.0,0.0,5.0,623.0,88.0,5.0,1.0,Derine Bardinard,1,F,S,01
2975,Earth,0.0,55 Cancri e,58.0,0.0,52.0,0.0,5.0,517.0,0.0,Lonna Bardinard,0,F,S,02
2976,Earth,0.0,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Wena Bardinard,0,G,S,03
2977,Mars,1.0,TRAPPIST-1e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Vuls Paska,0,E,S,01
2978,Earth,0.0,TRAPPIST-1e,33.0,0.0,0.0,0.0,75.0,709.0,0.0,Jeane Meyerthy,0,G,P,01
2979,Earth,0.0,PSO J318.5-22,19.0,0.0,0.0,0.0,616.0,0.0,0.0,Brinez Meadoney,0,G,S,01
2980,Earth,0.0,TRAPPIST-1e,,0.0,16.0,0.0,799.0,0.0,37.0,Elany Prickmantes,0,G,P,01
2981,Earth,,TRAPPIST-1e,33.0,0.0,0.0,950.0,0.0,102.0,0.0,Ellie Fredersend,1,F,S,01
2982,Europa,1.0,55 Cancri e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Minoton Surind,1,C,S,01
2983,Europa,0.0,TRAPPIST-1e,28.0,0.0,0.0,3281.0,0.0,68.0,341.0,Bosoneb Surind,1,C,S,02
2984,Earth,0.0,TRAPPIST-1e,21.0,0.0,63.0,15.0,407.0,397.0,0.0,Eila Chardst,0,G,S,01
2985,Europa,0.0,TRAPPIST-1e,45.0,0.0,3.0,2344.0,1100.0,498.0,0.0,Aino Chpeng,1,B,S,01
2986,Mars,1.0,TRAPPIST-1e,62.0,0.0,0.0,0.0,0.0,0.0,0.0,Healls Sache,1,F,P,01
2987,Mars,1.0,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Munda Burte,1,F,S,01
2988,Earth,0.0,TRAPPIST-1e,27.0,0.0,158.0,0.0,1271.0,0.0,71.0,Stancy Shieldson,0,F,S,01
2989,Earth,1.0,55 Cancri e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Garyan Woody,1,G,P,01
2990,Earth,0.0,TRAPPIST-1e,31.0,0.0,593.0,540.0,238.0,0.0,77.0,Carlen Woody,0,F,P,02
2991,Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,30.0,0.0,756.0,5.0,Anton Woody,0,E,P,03
2992,Mars,0.0,TRAPPIST-1e,21.0,0.0,1097.0,0.0,80.0,589.0,0.0,Graw Lapie,0,D,P,01
2993,Mars,0.0,TRAPPIST-1e,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Chrets Lapie,1,F,P,02
2994,Mars,0.0,TRAPPIST-1e,22.0,0.0,2646.0,0.0,599.0,117.0,0.0,Mon Lapie,0,D,P,03
2995,Mars,1.0,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Walles Reste,0,E,S,01
2996,Earth,1.0,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Stanya Bookerson,1,G,S,01
2997,Earth,0.0,TRAPPIST-1e,17.0,0.0,0.0,382.0,402.0,0.0,7.0,Sonnie Vinozarks,0,E,S,01
2998,Earth,1.0,TRAPPIST-1e,,0.0,0.0,0.0,0.0,0.0,0.0,Benny Hickley,0,G,P,01
2999,Earth,0.0,55 Cancri e,10.0,0.0,0.0,,0.0,0.0,,Tonald Hermanapp,0,G,S,01
3000,Earth,0.0,TRAPPIST-1e,25.0,0.0,764.0,16.0,0.0,8.0,0.0,Harvin Malliamsey,0,E,P,01
3001,Earth,0.0,TRAPPIST-1e,21.0,0.0,0.0,,0.0,0.0,0.0,Rice Baldens,0,G,P,01
3002,Earth,0.0,55 Cancri e,53.0,0.0,8.0,0.0,236.0,0.0,2049.0,Dwin Melez,0,F,S,01
3003,Earth,0.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,687.0,46.0,20.0,Lardy Thorney,0,G,P,01
3004,Europa,0.0,TRAPPIST-1e,28.0,0.0,0.0,3315.0,0.0,594.0,85.0,Alphein Igmable,1,C,S,01
3005,Earth,1.0,PSO J318.5-22,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Fayel Morandry,1,G,S,01
3006,Europa,1.0,55 Cancri e,54.0,0.0,0.0,0.0,0.0,0.0,0.0,Ashird Myling,1,E,S,01
3007,Earth,1.0,TRAPPIST-1e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Genee Waltonnedy,0,G,P,01
3008,Earth,0.0,TRAPPIST-1e,20.0,0.0,508.0,0.0,1.0,1372.0,0.0,Des Tranciams,0,G,P,01
3009,Earth,0.0,,19.0,0.0,0.0,165.0,0.0,699.0,0.0,Dell Canton,0,F,S,01
3010,Earth,0.0,TRAPPIST-1e,32.0,0.0,0.0,632.0,0.0,0.0,0.0,Jodia Pottmanley,0,F,P,01
3011,Mars,0.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosts Ses,0,E,S,01
3012,Europa,0.0,55 Cancri e,35.0,0.0,74.0,5082.0,0.0,893.0,1937.0,Terion Spistory,1,C,S,01
3013,Earth,0.0,TRAPPIST-1e,26.0,0.0,0.0,56.0,322.0,6.0,243.0,Thell Klindsey,1,G,P,01
3014,Earth,1.0,TRAPPIST-1e,51.0,0.0,0.0,0.0,0.0,0.0,0.0,Florey Micknightt,0,G,P,01
3015,Earth,0.0,55 Cancri e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Alley Micknightt,1,G,P,02
3016,Earth,,TRAPPIST-1e,40.0,0.0,0.0,0.0,895.0,0.0,0.0,Clarry Kellynn,1,G,S,01
3017,Earth,1.0,55 Cancri e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Eilan Kellynn,1,G,S,02
3018,Earth,1.0,PSO J318.5-22,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Lonnez Wilkinner,0,G,S,01
3019,Earth,1.0,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Dwigh Hahnstoneal,1,G,P,01
3020,Earth,0.0,55 Cancri e,16.0,0.0,1612.0,4.0,0.0,184.0,0.0,Sallyl Hahnstoneal,0,G,P,02
3021,Earth,0.0,TRAPPIST-1e,64.0,,0.0,0.0,16.0,733.0,159.0,Annaha Hahnstoneal,0,G,P,03
3022,Earth,0.0,55 Cancri e,35.0,0.0,256.0,0.0,341.0,35.0,0.0,Darley Gibbsonton,1,F,S,01
3023,Europa,0.0,TRAPPIST-1e,33.0,0.0,20.0,653.0,0.0,121.0,483.0,Prope Wirdley,0,A,P,01
3024,Europa,0.0,55 Cancri e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Mard Whifounrew,1,C,S,01
3025,Europa,1.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,,0.0,Grafik Whifounrew,1,C,S,02
3026,Europa,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Antinon Whifounrew,1,C,S,03
3027,Europa,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Kabiak Whifounrew,1,C,S,04
3028,Earth,1.0,PSO J318.5-22,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Idace Ricks,1,G,P,01
3029,Earth,0.0,55 Cancri e,32.0,0.0,1150.0,201.0,0.0,0.0,8.0,Lilly Ricks,0,F,P,02
3030,Europa,1.0,55 Cancri e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Nasl Prighty,1,B,S,01
3031,Europa,1.0,TRAPPIST-1e,60.0,,0.0,0.0,0.0,0.0,0.0,Alzird Prighty,1,B,S,02
3032,Europa,0.0,TRAPPIST-1e,43.0,0.0,0.0,1440.0,0.0,85.0,150.0,Sheratz Prighty,1,B,S,03
3033,Earth,0.0,TRAPPIST-1e,43.0,0.0,0.0,16.0,34.0,753.0,1.0,,0,F,S,01
3034,Earth,0.0,TRAPPIST-1e,19.0,0.0,64.0,0.0,453.0,174.0,6.0,Allyn Horthy,0,F,S,02
3035,Earth,0.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,646.0,138.0,Byront Strongers,0,G,S,03
3036,Earth,0.0,TRAPPIST-1e,38.0,0.0,0.0,0.0,0.0,846.0,0.0,Brank Hoopez,0,G,S,04
3037,Earth,1.0,PSO J318.5-22,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Kaye Holsen,1,G,P,01
3038,Earth,1.0,PSO J318.5-22,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Olgary Holsen,1,G,P,02
3039,Earth,0.0,PSO J318.5-22,2.0,0.0,,0.0,0.0,0.0,0.0,Jeron Carlsonney,1,G,S,01
3040,Earth,0.0,TRAPPIST-1e,22.0,0.0,718.0,2.0,50.0,0.0,0.0,Jerrye Carlsonney,1,,,02
3041,Earth,0.0,55 Cancri e,18.0,0.0,0.0,,14.0,625.0,0.0,Therie Carlsonney,0,F,S,03
3042,Earth,1.0,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Jaye Whitez,1,G,P,01
3043,Europa,1.0,TRAPPIST-1e,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarino Dianket,1,B,S,01
3044,Europa,0.0,55 Cancri e,52.0,0.0,13.0,6074.0,0.0,10385.0,299.0,Auvab Dianket,0,,,02
3045,Europa,1.0,55 Cancri e,14.0,0.0,,0.0,0.0,,0.0,Coxak Brakepined,1,B,S,03
3046,Europa,0.0,TRAPPIST-1e,25.0,1.0,0.0,0.0,0.0,0.0,0.0,Acruxon Discuous,1,B,S,04
3047,Europa,1.0,TRAPPIST-1e,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Golaron Dianket,1,B,S,05
3048,Mars,0.0,TRAPPIST-1e,20.0,0.0,915.0,12.0,25.0,205.0,311.0,Wings Part,1,F,S,01
3049,Earth,1.0,PSO J318.5-22,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Shard Georgasey,1,G,P,01
3050,Earth,1.0,TRAPPIST-1e,,0.0,0.0,0.0,0.0,0.0,0.0,Elinda Georgasey,0,G,P,02
3051,Earth,0.0,55 Cancri e,20.0,0.0,2598.0,927.0,0.0,866.0,2.0,Nancey Horndley,0,G,P,01
3052,Earth,0.0,55 Cancri e,44.0,0.0,632.0,0.0,101.0,5.0,0.0,Ginia Villenson,1,F,S,01
3053,Earth,0.0,TRAPPIST-1e,64.0,0.0,313.0,782.0,8.0,0.0,0.0,Trick Carlsonney,0,F,P,01
3054,Earth,0.0,,27.0,0.0,0.0,0.0,775.0,127.0,0.0,Jeanny Fowles,1,F,P,01
3055,Earth,,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Verney Dillestron,0,G,S,01
3056,Mars,1.0,,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Fis Fla,1,F,P,01
3057,Mars,0.0,TRAPPIST-1e,47.0,0.0,378.0,0.0,117.0,1147.0,132.0,Quan Fla,0,F,P,02
3058,Earth,1.0,55 Cancri e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyle Domington,1,G,S,01
3059,Earth,0.0,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Tonald Domington,1,G,S,02
3060,Earth,0.0,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yolace Domington,1,G,S,03
3061,Earth,,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Lulah Domington,1,G,S,04
3062,Europa,1.0,TRAPPIST-1e,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Ashelik Drayfulery,1,D,P,01
3063,Mars,1.0,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Swink Jaff,0,D,P,01
3064,Mars,0.0,55 Cancri e,31.0,0.0,1065.0,13.0,150.0,36.0,0.0,Vivers Jaff,0,D,P,02
3065,Earth,0.0,PSO J318.5-22,14.0,0.0,0.0,43.0,504.0,125.0,0.0,Rice Patthews,0,F,P,01
3066,Earth,0.0,TRAPPIST-1e,25.0,0.0,0.0,0.0,762.0,0.0,50.0,Rosiey Wellenez,0,G,P,01
3067,Europa,1.0,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Grafik Bagint,1,D,P,01
3068,Europa,0.0,TRAPPIST-1e,26.0,0.0,0.0,1638.0,0.0,476.0,226.0,Neutrin Alenter,0,E,S,01
3069,Europa,0.0,TRAPPIST-1e,30.0,0.0,0.0,1076.0,0.0,3725.0,9.0,Alathim Waring,0,E,P,01
3070,Europa,1.0,55 Cancri e,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Maasyma Cientteng,1,B,S,01
3071,Earth,0.0,TRAPPIST-1e,19.0,0.0,260.0,0.0,238.0,139.0,8.0,Maurie Hornettoney,0,F,S,01
3072,Earth,,TRAPPIST-1e,15.0,0.0,10.0,0.0,99.0,,2031.0,,0,F,S,01
3073,Earth,0.0,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,1765.0,Pamont Scottney,0,G,P,01
3074,Europa,0.0,TRAPPIST-1e,39.0,0.0,0.0,957.0,0.0,22.0,401.0,Acrabih Openduave,1,B,S,01
3075,Europa,1.0,55 Cancri e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Azhab Openduave,1,B,S,02
3076,Europa,0.0,TRAPPIST-1e,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Altara Openduave,1,B,S,03
3077,Europa,1.0,,44.0,0.0,,0.0,0.0,0.0,0.0,Diskeh Openduave,1,B,S,04
3078,Europa,1.0,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Betenar Openduave,1,B,S,05
3079,Earth,0.0,TRAPPIST-1e,56.0,0.0,0.0,335.0,532.0,15.0,26.0,Line Wolfaddox,0,G,P,01
3080,Earth,1.0,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Man Philliames,1,G,P,01
3081,Europa,1.0,55 Cancri e,40.0,0.0,0.0,0.0,0.0,0.0,0.0,Shellum Fliblerolt,1,C,P,01
3082,Europa,1.0,55 Cancri e,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Jihoton Fliblerolt,1,C,P,02
3083,Mars,1.0,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Yalmon Buche,1,F,S,01
3084,Mars,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Guink Buche,1,F,S,02
3085,Earth,1.0,PSO J318.5-22,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Blanda Fitzgerson,1,G,P,01
3086,Earth,0.0,TRAPPIST-1e,42.0,0.0,0.0,,1519.0,0.0,4.0,Bretty Llobsoney,0,E,S,01
3087,Earth,0.0,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,772.0,Erice Noelan,0,G,S,01
3088,Earth,0.0,TRAPPIST-1e,34.0,0.0,578.0,0.0,0.0,0.0,323.0,Rena Yorkland,0,F,P,01
3089,Earth,1.0,TRAPPIST-1e,55.0,0.0,0.0,0.0,0.0,0.0,0.0,Lorie Krampbelles,1,G,P,01
3090,Mars,0.0,TRAPPIST-1e,42.0,0.0,1633.0,0.0,29.0,4.0,102.0,Hits Sin,0,F,P,01
3091,,0.0,TRAPPIST-1e,40.0,0.0,666.0,4.0,83.0,0.0,50.0,,1,F,S,01
3092,Mars,0.0,55 Cancri e,48.0,,824.0,2.0,830.0,298.0,0.0,Blat Flité,0,D,S,01
3093,Mars,1.0,TRAPPIST-1e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,Plat Flate,1,D,S,02
3094,Mars,1.0,55 Cancri e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Kadown Flate,1,D,S,03
3095,Mars,1.0,TRAPPIST-1e,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Heat Tirt,1,F,P,01
3096,Europa,1.0,55 Cancri e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Stra Boltund,1,B,S,01
3097,Europa,0.0,TRAPPIST-1e,30.0,0.0,0.0,180.0,90.0,7740.0,142.0,Auvair Resspeding,0,B,S,02
